sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff,direct_distance
2024-02-10,1,0,270,1958,1990,1238,30848,36263,5415,1865
2024-02-10,1,0,807,1526,1167,594,31439,34364,2925,1000
2024-02-10,1,0,2378,1920,1464,322,32211,33800,1589,1841
2024-02-10,1,0,1995,1714,860,1127,32400,37038,4638,1278
2024-02-10,1,0,618,1049,796,183,32400,37887,5487,885
2024-02-10,1,0,814,1779,626,1483,32727,39927,7200,351
2024-02-10,1,0,1582,2251,1719,1497,32747,35446,2699,767
2024-02-10,1,0,1615,2192,1121,578,32792,35143,2351,1688
2024-02-10,1,0,217,280,749,1308,33409,40609,7200,1158
2024-02-10,1,0,1696,1592,2170,736,33479,33959,480,979
2024-02-10,1,0,462,1045,542,480,33848,38237,4389,571
2024-02-10,1,0,572,626,258,1191,34023,38640,4617,647
2024-02-10,1,0,976,1106,2229,965,34303,34984,681,1261
2024-02-10,1,0,1160,448,445,75,34576,40121,5545,807
2024-02-10,1,0,1463,1785,776,2138,34726,41926,7200,773
2024-02-10,1,0,732,1633,1071,1903,35021,36830,1809,434
2024-02-10,1,0,1825,768,2108,100,35090,41608,6518,726
2024-02-10,1,0,1598,652,1034,676,35180,35577,397,565
2024-02-10,1,0,1240,1291,2266,2188,35552,35598,46,1363
2024-02-10,1,0,2419,2135,2284,2190,35564,38578,3014,146
2024-02-10,1,0,583,236,984,2285,35635,39720,4085,2088
2024-02-10,1,0,1767,1224,1072,1255,35689,41204,5515,696
2024-02-10,1,0,136,2016,1946,1660,35748,38429,2681,1845
2024-02-10,1,0,993,485,848,2096,36000,36913,913,1618
2024-02-10,1,0,1408,1636,477,349,36000,40470,4470,1589
2024-02-10,1,0,1414,2266,171,1250,36089,37909,1820,1606
2024-02-10,1,0,307,1219,1174,2041,36114,38823,2709,1195
2024-02-10,1,0,1744,2253,1633,10,36508,36508,0,2246
2024-02-10,1,0,2109,956,2248,1140,36963,42339,5376,231
2024-02-10,1,0,312,1005,1232,1349,36973,43131,6158,983
2024-02-10,1,0,2258,464,727,1173,37479,38333,854,1688
2024-02-10,1,0,1911,53,258,892,37878,41203,3325,1854
2024-02-10,1,0,1143,1186,1305,1216,38212,43961,5749,165
2024-02-10,1,0,130,1560,1284,1181,38417,39289,872,1215
2024-02-10,1,0,564,338,1284,2157,38445,40429,1984,1957
2024-02-10,1,0,301,13,1128,1537,38544,38708,164,1734
2024-02-10,1,0,1101,1965,104,737,39080,43126,4046,1582
2024-02-10,1,0,735,1835,536,431,39152,43006,3854,1419
2024-02-10,1,0,994,868,1332,1115,39182,42251,3069,419
2024-02-10,1,0,1976,1929,399,1031,39217,45543,6326,1815
2024-02-10,1,0,285,1838,370,2457,39359,39712,353,625
2024-02-10,1,0,1855,1643,725,1252,39363,40645,1282,1196
2024-02-10,1,0,268,579,1036,1664,39578,46009,6431,1330
2024-02-10,1,0,1465,858,770,2192,39600,40921,1321,1505
2024-02-10,1,0,870,950,1502,1363,39600,43130,3530,755
2024-02-10,1,0,892,813,2308,1344,39756,41657,1901,1513
2024-02-10,1,0,1790,731,1774,1115,39902,42205,2303,385
2024-02-10,1,0,1837,856,1335,789,40266,45439,5173,507
2024-02-10,1,0,1275,33,1126,1440,40409,44904,4495,1415
2024-02-10,1,0,1540,792,758,1173,40614,44061,3447,870
2024-02-10,1,0,2172,2254,1716,2126,40917,41471,554,474
2024-02-10,1,0,559,1085,1921,2495,41485,48685,7200,1961
2024-02-10,1,0,949,996,489,676,41492,47642,6150,561
2024-02-10,1,0,1161,2350,167,645,41551,48077,6526,1974
2024-02-10,1,0,783,396,195,369,41823,47557,5734,589
2024-02-10,1,0,899,895,660,818,41984,45760,3776,252
2024-02-10,1,0,839,707,1533,702,42070,44984,2914,695
2024-02-10,1,0,2282,86,14,665,42285,47860,5575,2341
2024-02-10,1,0,2265,1473,2215,2322,42464,44100,1636,851
2024-02-10,1,0,2273,448,1299,1583,42536,47626,5090,1496
2024-02-10,1,0,1259,1431,1764,1254,42779,49506,6727,536
2024-02-10,1,0,1643,633,654,710,42826,49671,6845,992
2024-02-10,1,0,167,1698,92,1344,43194,50178,6984,362
2024-02-10,1,0,1369,542,2152,55,43200,49831,6631,923
2024-02-10,1,0,1024,1501,1707,1803,43200,50400,7200,747
2024-02-10,1,0,298,1243,1367,2401,43264,43971,707,1576
2024-02-10,1,0,1331,1565,1533,444,43312,45839,2527,1140
2024-02-10,1,0,725,248,841,2316,44515,51709,7194,2072
2024-02-10,1,0,2209,1703,473,1362,44554,48315,3761,1770
2024-02-10,1,0,554,751,551,390,44603,44603,0,362
2024-02-10,1,0,1394,1603,556,1910,44669,46753,2084,893
2024-02-10,1,0,1169,2149,1870,197,44682,46861,2179,2075
2024-02-10,1,0,631,1715,412,226,44802,46138,1336,1506
2024-02-10,1,0,1742,793,345,797,44813,44813,0,1398
2024-02-10,1,0,155,1853,1652,2000,44955,46533,1578,1505
2024-02-10,1,0,962,1763,2242,773,44966,47064,2098,1619
2024-02-10,1,0,778,505,115,451,45266,49776,4510,666
2024-02-10,1,0,857,1245,1682,577,45741,48520,2779,1062
2024-02-10,1,0,479,215,1960,217,45813,52460,6647,1482
2024-02-10,1,0,908,1684,388,2129,45953,48177,2224,685
2024-02-10,1,0,1122,2451,1564,1754,46030,46455,425,826
2024-02-10,1,0,2400,1997,2182,2227,46280,49983,3703,317
2024-02-10,1,0,1937,1046,522,565,46296,49325,3029,1495
2024-02-10,1,0,135,1188,796,1902,46800,51311,4511,973
2024-03-1,1,0,856,1826,1692,2299,3600,6056,2456,961
2024-03-1,1,0,1034,6,759,1391,3674,10874,7200,1413
2024-03-1,1,0,475,86,2083,1319,3951,8469,4518,2027
2024-03-1,1,0,2356,1487,1297,181,3955,11155,7200,1682
2024-03-1,1,0,40,1579,2071,1559,4006,7433,3427,2032
2024-03-1,1,0,76,1731,404,1189,4017,10726,6709,634
2024-03-1,1,0,250,2394,1661,1549,4095,4692,597,1645
2024-03-1,1,0,1847,2174,1901,2041,4332,7878,3546,144
2024-03-1,1,0,1304,325,1255,1393,4412,8605,4193,1070
2024-03-1,1,0,1170,2389,370,713,4602,5132,530,1858
2024-03-1,1,0,1959,1753,345,356,4618,6015,1397,2135
2024-03-1,1,0,2017,75,833,1209,5056,7989,2933,1640
2024-03-1,1,0,709,2286,1756,332,5087,10313,5226,2217
2024-03-1,1,0,899,2239,589,528,5130,8252,3122,1739
2024-03-1,1,0,1321,1759,807,692,5279,9041,3762,1185
2024-03-1,1,0,309,1351,1535,1307,5711,10823,5112,1227
2024-03-1,1,0,749,755,2242,1880,6020,11088,5068,1870
2024-03-1,1,0,1094,1535,783,48,6785,10070,3285,1520
2024-03-1,1,0,2465,1761,1776,1533,7094,7708,614,726
2024-03-1,1,0,290,812,382,915,7200,7751,551,139
2024-03-1,1,0,147,576,622,2061,7200,7688,488,1560
2024-03-1,1,0,1699,371,773,1126,7287,11643,4356,1195
2024-03-1,1,0,1236,16,2200,814,7561,9273,1712,1252
2024-03-1,1,0,477,2489,1335,796,7713,10999,3286,1899
2024-03-1,1,0,633,2280,2423,1117,8090,14396,6306,2135
2024-03-1,1,0,1040,2308,1847,130,8201,15401,7200,2323
2024-03-1,1,0,1662,1383,2110,155,8492,9671,1179,1308
2024-03-1,1,0,917,906,2309,2072,8815,12612,3797,1816
2024-03-1,1,0,461,99,1336,564,9072,14998,5926,991
2024-03-1,1,0,2124,1734,2039,2246,9433,10823,1390,520
2024-03-1,1,0,174,982,1007,2488,9631,16831,7200,1722
2024-03-1,1,0,921,1752,2271,1876,9731,16911,7180,1356
2024-03-1,1,0,2323,331,1663,2051,9791,16668,6877,1843
2024-03-1,1,0,185,162,2018,1471,10075,11525,1450,2253
2024-03-1,1,0,887,686,2441,534,10099,11034,935,1562
2024-03-1,1,0,58,2304,1564,488,10184,17072,6888,2360
2024-03-1,1,0,2026,804,2072,2193,10228,11524,1296,1390
2024-03-1,1,0,1607,1807,385,70,10375,10470,95,2124
2024-03-1,1,0,2003,153,815,2170,10734,17895,7161,2341
2024-03-1,1,0,15,193,1639,2008,10800,12233,1433,2436
2024-03-1,1,0,757,276,2334,632,10800,14798,3998,1617
2024-03-1,1,0,854,2380,461,1286,10843,14056,3213,1163
2024-03-1,1,0,164,1635,122,2328,10948,14956,4008,695
2024-03-1,1,0,2214,1562,1564,1839,11056,13703,2647,707
2024-03-1,1,0,1268,138,1048,388,11245,11396,151,334
2024-03-1,1,0,1802,1370,76,1813,11405,11405,0,1782
2024-03-1,1,0,1573,213,734,2086,11574,11574,0,2053
2024-03-1,1,0,396,1410,1698,1029,11740,11740,0,1357
2024-03-1,1,0,721,43,2261,1581,12341,16755,4414,2177
2024-03-1,1,0,1288,1363,1092,635,12405,16551,4146,754
2024-03-1,1,0,1680,2001,720,543,12457,13243,786,1746
2024-03-1,1,0,770,373,1673,1054,12836,14864,2028,1132
2024-03-1,1,0,2171,1419,830,720,12917,17341,4424,1513
2024-03-1,1,0,2423,55,2438,431,13169,17538,4369,377
2024-03-1,1,0,435,2302,1501,491,13746,16231,2485,2102
2024-03-1,1,0,2201,1640,518,880,13762,15506,1744,1847
2024-03-1,1,0,1705,2227,1332,1671,14103,19749,5646,670
2024-03-1,1,0,688,1868,448,771,14111,20512,6401,1123
2024-03-1,1,0,806,7,2430,1653,14270,20518,6248,2313
2024-03-1,1,0,1715,1362,758,1023,14400,19438,5038,1016
2024-03-1,1,0,2195,2047,2475,525,14400,21517,7117,1548
2024-03-1,1,0,767,2189,407,1408,14498,18014,3516,860
2024-03-1,1,0,1759,299,1463,1696,14572,20226,5654,1429
2024-03-1,1,0,274,2264,65,2320,14896,16606,1710,217
2024-03-1,1,0,1268,288,1368,2097,15172,16857,1685,1812
2024-03-1,1,0,252,476,2249,2135,15211,17228,2017,2597
2024-03-1,1,0,749,709,2158,2302,15524,16856,1332,2127
2024-03-1,1,0,899,40,1703,706,15862,17946,2084,1045
2024-03-1,1,0,1566,27,1919,1862,16156,21782,5626,1869
2024-03-1,1,0,98,1632,310,323,16213,19441,3228,1327
2024-03-1,1,0,452,341,829,253,16301,18130,1829,388
2024-03-1,1,0,426,174,449,501,16371,21124,4753,328
2024-03-1,1,0,884,818,1901,2105,16871,16871,0,1641
2024-03-1,1,0,1181,1345,2437,1623,17439,17689,250,1287
2024-03-1,1,0,163,2216,2336,592,17650,23912,6262,2713
2024-03-1,1,0,2009,1790,1850,236,17683,19796,2113,1563
2024-03-1,1,0,2447,996,1532,638,17716,19250,1534,983
2024-03-1,1,0,2049,552,1724,766,17815,23164,5349,390
2024-03-1,1,0,2299,969,1139,1656,17842,20198,2356,1349
2024-03-1,1,0,1012,2495,2140,38,18000,24845,6845,2704
2024-03-1,1,0,2279,333,445,338,18000,18825,825,1835
2024-03-1,1,0,1276,922,726,1638,18050,24920,6870,903
2024-03-1,1,0,2467,755,1543,2003,18098,18890,792,1553
2024-03-1,1,0,589,119,622,2396,18424,23434,5010,2278
2024-03-1,1,0,1592,1306,1796,472,18542,25399,6857,859
2024-03-1,1,0,49,772,1022,341,18750,24027,5277,1065
2024-03-1,1,0,2029,1515,1349,8,19099,20807,1708,1654
2024-03-1,1,0,339,1477,1349,671,19148,20400,1252,1293
2024-03-1,1,0,361,2163,2096,2384,19265,24334,5069,1750
2024-03-1,1,0,571,1261,1776,1890,19287,25564,6277,1360
2024-03-1,1,0,1965,1085,1971,329,19787,22839,3052,757
2024-03-1,1,0,570,7,1338,708,20043,26281,6238,1040
2024-03-1,1,0,1033,86,355,2423,20204,22896,2692,2434
2024-03-1,1,0,262,1595,199,631,20239,24607,4368,967
2024-03-1,1,0,1767,1693,2036,1334,20779,22487,1708,449
2024-03-1,1,0,612,1716,2137,171,20785,23917,3132,2171
2024-03-1,1,0,2193,382,1352,2247,20869,24586,3717,2046
2024-03-1,1,0,1137,1591,18,634,21311,23628,2317,1473
2024-03-1,1,0,3,902,1175,1994,21370,22043,673,1602
2024-03-1,1,0,2152,1793,1158,1710,21600,23890,2290,998
2024-03-1,1,0,1390,326,1892,1971,21600,21600,0,1720
2024-03-1,1,0,2350,754,161,492,21837,29037,7200,2205
2024-03-1,1,0,1949,1846,1129,1822,21987,23661,1674,821
2024-03-1,1,0,1171,1898,2344,1720,22030,28030,6000,1187
2024-03-1,1,0,1666,1107,193,543,22537,24560,2023,1578
2024-03-1,1,0,2117,1758,1428,600,22655,29654,6999,1348
2024-03-1,1,0,416,22,881,2062,22683,23525,842,2093
2024-03-1,1,0,1618,1643,597,2105,22693,29127,6434,1121
2024-03-1,1,0,533,2256,2451,122,22853,25980,3127,2870
2024-03-1,1,0,1765,1948,2301,540,22889,28753,5864,1507
2024-03-1,1,0,479,211,1713,1190,23209,23257,48,1576
2024-03-1,1,0,645,69,985,345,23227,25190,1963,438
2024-03-1,1,0,2021,2199,339,381,23227,28076,4849,2477
2024-03-1,1,0,2167,826,1952,418,23252,26176,2924,462
2024-03-1,1,0,203,689,235,1940,23683,25470,1787,1252
2024-03-1,1,0,2227,1422,1360,1551,24001,26651,2650,877
2024-03-1,1,0,2307,1431,1457,2065,24519,28503,3984,1061
2024-03-1,1,0,2174,1829,842,110,24944,26330,1386,2175
2024-03-1,1,0,1744,1789,2425,1726,25012,25012,0,684
2024-03-1,1,0,2028,1638,1991,1829,25200,27848,2648,195
2024-03-1,1,0,1303,561,240,2211,25200,25579,379,1963
2024-03-1,1,0,2117,2048,1077,1404,25324,30367,5043,1224
2024-03-1,1,0,362,411,2078,2255,25385,32585,7200,2519
2024-03-1,1,0,1057,177,2260,852,25430,27304,1874,1380
2024-03-1,1,0,467,1672,344,105,25438,28779,3341,1572
2024-03-1,1,0,2476,2474,1162,822,25715,30652,4937,2111
2024-03-1,1,0,1440,1324,993,2116,26011,31721,5710,910
2024-03-1,1,0,1376,2228,1301,1104,26379,26730,351,1127
2024-03-1,1,0,67,2379,1895,1415,26688,29177,2489,2067
2024-03-1,1,0,1353,1900,1627,270,26692,30074,3382,1653
2024-03-1,1,0,1165,540,795,51,26947,34147,7200,614
2024-03-1,1,0,530,1428,2029,2223,26952,29522,2570,1697
2024-03-1,1,0,1394,1946,1091,1694,27434,32959,5525,395
2024-03-1,1,0,321,2058,2,983,27608,27618,10,1122
2024-03-1,1,0,1396,369,1332,1178,27883,30604,2721,812
2024-03-1,1,0,979,414,2239,1354,28054,28606,552,1573
2024-03-1,1,0,266,1829,1823,1986,28343,35052,6709,1565
2024-03-1,1,0,2008,1229,698,546,28508,30431,1923,1478
2024-03-1,1,0,1082,2360,1701,1944,28796,29405,609,746
2024-03-1,1,0,1128,1240,1175,943,28800,28800,0,301
2024-03-1,1,0,1010,2178,1063,2142,28800,35401,6601,65
2024-03-1,1,0,302,699,1493,1903,29101,29101,0,1694
2024-03-1,1,0,2123,582,536,624,29282,36482,7200,1588
2024-03-1,1,0,1631,673,2196,2157,29546,33546,4000,1588
2024-03-1,1,0,894,2241,1048,1235,29632,32258,2626,1018
2024-03-1,1,0,1004,771,156,1557,29838,31312,1474,1157
2024-03-1,1,0,2409,2378,2037,1415,30091,30118,27,1033
2024-03-1,1,0,774,2419,1066,663,30101,33639,3538,1781
2024-03-1,1,0,1862,2479,355,795,30109,36347,6238,2260
2024-03-1,1,0,2164,344,63,486,30200,31925,1725,2106
2024-03-1,1,0,1396,1575,158,1284,30557,35057,4500,1272
2024-03-1,1,0,1004,1321,988,2459,30677,36987,6310,1139
2024-03-1,1,0,282,119,1513,635,31102,32889,1787,1335
2024-03-1,1,0,609,842,2061,1211,31177,36419,5242,1499
2024-03-1,1,0,2394,2113,1333,1705,31255,36674,5419,1137
2024-03-1,1,0,264,2239,1409,2347,31716,33682,1966,1151
2024-03-1,1,0,2036,1229,638,983,31818,32382,564,1420
2024-03-1,1,0,2119,752,312,2379,31970,35330,3360,2432
2024-03-1,1,0,1283,639,1504,2053,32311,34568,2257,1432
2024-03-1,1,0,295,1372,292,265,32400,32885,485,1108
2024-03-1,1,0,2479,2292,531,2406,32400,33374,974,1952
2024-03-1,1,0,295,739,889,583,32577,35887,3310,615
2024-03-1,1,0,1816,439,1721,1914,32830,40029,7199,1479
2024-03-1,1,0,991,1378,1619,1559,33012,34146,1134,654
2024-03-1,1,0,2493,1297,2376,1648,33016,39169,6153,370
2024-03-1,1,0,2037,1575,176,2172,33089,36707,3618,1955
2024-03-1,1,0,2181,1157,1493,1667,33200,33200,0,857
2024-03-1,1,0,203,474,691,953,33276,35917,2641,684
2024-03-1,1,0,1128,2334,440,2493,33306,35996,2690,707
2024-03-1,1,0,1257,2183,894,506,33511,38933,5422,1716
2024-03-1,1,0,1651,1525,1668,505,33514,35312,1798,1021
2024-03-1,1,0,306,2011,1156,2287,33635,38305,4670,894
2024-03-1,1,0,1310,501,2415,914,33640,38011,4371,1180
2024-03-1,1,0,735,735,1718,1617,33707,34846,1139,1321
2024-03-1,1,0,756,1188,785,1084,34303,37258,2955,108
2024-03-1,1,0,18,592,1842,2481,34799,39060,4261,2626
2024-03-1,1,0,501,1901,2320,763,34899,36415,1516,2146
2024-03-1,1,0,1234,2206,1456,1474,34923,37699,2776,765
2024-03-1,1,0,1912,1054,2207,2073,35466,36359,893,1061
2024-03-1,1,0,163,486,20,148,36000,36568,568,368
2024-03-1,1,0,992,2453,2067,2078,36000,41966,5966,1139
2024-03-1,1,0,1570,219,1091,510,36498,38984,2486,561
2024-03-1,1,0,1974,453,68,862,36757,41398,4641,1950
2024-03-1,1,0,769,1289,665,1517,37027,39289,2262,251
2024-03-1,1,0,1117,929,1726,1111,37124,43156,6032,636
2024-03-1,1,0,210,1007,1434,1229,37140,41210,4070,1244
2024-03-1,1,0,1347,1252,1599,461,37267,40444,3177,831
2024-03-1,1,0,204,1870,1719,138,37695,42557,4862,2302
2024-03-1,1,0,1189,1827,2493,2189,37770,44787,7017,1354
2024-03-1,1,0,1245,1943,2486,1952,37867,42736,4869,1242
2024-03-1,1,0,1334,415,2350,686,37881,39804,1923,1052
2024-03-1,1,0,1572,1864,182,1737,37933,44579,6646,1396
2024-03-1,1,0,2262,2015,371,381,37953,38327,374,2500
2024-03-1,1,0,1296,1631,964,2491,38258,43586,5328,922
2024-03-1,1,0,2424,1611,1369,524,38950,40808,1858,1515
2024-03-1,1,0,1434,1702,1952,495,39240,42799,3559,1314
2024-03-1,1,0,375,49,936,1394,39394,46495,7101,1458
2024-03-1,1,0,516,1980,356,1588,39495,43831,4336,424
2024-03-1,1,0,583,1619,1371,964,39555,43890,4335,1025
2024-03-1,1,0,925,281,584,116,39600,39600,0,379
2024-03-1,1,0,1713,973,411,2406,39600,46562,6962,1937
2024-03-1,1,0,670,1797,119,1029,40241,40331,90,946
2024-03-1,1,0,106,1848,2375,871,40492,42479,1987,2471
2024-03-1,1,0,25,1622,1629,2282,40679,45586,4907,1735
2024-03-1,1,0,1894,298,2447,1475,40749,47467,6718,1301
2024-03-1,1,0,235,560,714,123,40759,40759,0,649
2024-03-1,1,0,2029,166,274,1601,40787,45560,4773,2267
2024-03-1,1,0,658,1188,327,1355,40989,47821,6832,371
2024-03-1,1,0,35,767,1499,2151,41101,45375,4274,2015
2024-03-1,1,0,1292,547,447,339,41395,48595,7200,871
2024-03-1,1,0,672,1637,1610,1748,41880,44849,2969,945
2024-03-1,1,0,2166,2031,1520,1527,42218,47974,5756,820
2024-03-1,1,0,2474,732,2224,2471,42376,46998,4622,1757
2024-03-1,1,0,1949,452,144,1734,42407,47272,4865,2214
2024-03-1,1,0,929,1704,473,1401,42598,44057,1459,548
2024-03-1,1,0,55,921,314,863,42680,48846,6166,266
2024-03-1,1,0,1761,2062,464,683,42881,49660,6779,1894
2024-03-1,1,0,1790,2458,593,1215,42967,49219,6252,1726
2024-03-1,1,0,1476,1180,1608,2399,43070,45783,2713,1227
2024-03-1,1,0,1397,1097,1133,1573,43200,45740,2540,545
2024-03-1,1,0,2193,1499,1653,2329,43200,47162,3962,991
2024-03-1,1,0,488,1782,970,1373,43305,43926,621,633
2024-03-1,1,0,100,928,890,702,43857,51057,7200,822
2024-03-1,1,0,1793,653,272,175,44008,44008,0,1595
2024-03-1,1,0,2319,2066,1344,345,44062,45619,1557,1978
2024-03-1,1,0,569,690,1226,2269,44329,48055,3726,1711
2024-03-1,1,0,1941,771,638,1101,44572,51121,6549,1345
2024-03-1,1,0,2317,307,2419,638,44653,45297,644,347
2024-03-1,1,0,912,1889,681,2082,44726,49060,4334,302
2024-03-1,1,0,2451,1804,557,2228,44872,49769,4897,1941
2024-03-1,1,0,374,415,1629,131,45141,46168,1027,1287
2024-03-1,1,0,1835,147,2328,1079,45320,51711,6391,1055
2024-03-1,1,0,1699,202,1038,1619,45335,46913,1578,1564
2024-03-1,1,0,2077,1507,352,1012,45344,52544,7200,1795
2024-03-1,1,0,1111,872,1619,2313,45589,51548,5959,1528
2024-03-1,1,0,738,1032,359,1800,45646,48743,3097,857
2024-03-1,1,0,590,1908,46,1538,45663,48433,2770,658
2024-03-1,1,0,2472,1712,923,1999,45707,48644,2937,1576
2024-03-1,1,0,691,1556,966,799,45959,46455,496,806
2024-03-1,1,0,809,824,1040,1455,46800,50150,3350,672
2024-03-2,1,0,496,915,246,1413,3600,10036,6436,558
2024-03-2,1,0,551,654,1130,1349,3735,4561,826,905
2024-03-2,1,0,1207,1886,1639,228,3847,4724,877,1714
2024-03-2,1,0,668,1779,805,2305,4251,5575,1324,544
2024-03-2,1,0,572,1628,1350,2339,4290,5858,1568,1054
2024-03-2,1,0,858,2286,2309,2063,4375,4773,398,1469
2024-03-2,1,0,629,2063,608,2331,4440,8364,3924,269
2024-03-2,1,0,1430,908,1451,2074,4682,8246,3564,1167
2024-03-2,1,0,403,820,197,1646,4733,8384,3651,852
2024-03-2,1,0,61,1965,672,1641,5077,6603,1526,692
2024-03-2,1,0,1325,1096,412,106,5079,12279,7200,1347
2024-03-2,1,0,841,302,1338,1020,5249,10229,4980,874
2024-03-2,1,0,1197,2218,1384,1476,5595,10978,5383,766
2024-03-2,1,0,1494,382,1381,1449,5876,12601,6725,1073
2024-03-2,1,0,1222,1800,85,390,5920,8666,2746,1812
2024-03-2,1,0,1491,1094,2246,369,5921,5921,0,1047
2024-03-2,1,0,565,1189,1675,1954,6225,9332,3107,1349
2024-03-2,1,0,1074,78,773,420,6877,12068,5191,456
2024-03-2,1,0,1003,1350,2201,1759,7127,7240,113,1266
2024-03-2,1,0,230,1383,365,1366,7200,10419,3219,137
2024-03-2,1,0,1021,1236,1336,1311,7200,12156,4956,324
2024-03-2,1,0,1258,927,907,1536,7211,12740,5529,703
2024-03-2,1,0,1951,1268,2495,359,7351,12331,4980,1060
2024-03-2,1,0,1821,1635,1818,712,7375,13394,6019,924
2024-03-2,1,0,2273,1103,1022,1953,7386,9010,1624,1513
2024-03-2,1,0,792,331,103,1942,7667,13649,5982,1753
2024-03-2,1,0,111,403,2475,1079,8126,8126,0,2459
2024-03-2,1,0,1294,1037,133,1168,8159,8988,829,1169
2024-03-2,1,0,365,2283,1890,2427,8192,12775,4583,1532
2024-03-2,1,0,1909,479,1826,488,8348,14659,6311,84
2024-03-2,1,0,117,644,1298,1480,8401,11172,2771,1447
2024-03-2,1,0,911,1609,976,2099,8771,9686,915,495
2024-03-2,1,0,1975,826,1730,767,8998,15696,6698,253
2024-03-2,1,0,950,2302,190,489,9140,9705,565,1966
2024-03-2,1,0,2389,910,526,312,10116,16866,6750,1957
2024-03-2,1,0,1145,1918,1033,1391,10416,12253,1837,539
2024-03-2,1,0,1672,1520,2138,808,10476,17676,7200,851
2024-03-2,1,0,2151,1677,1270,236,10520,16432,5912,1689
2024-03-2,1,0,928,444,1797,42,10708,17908,7200,958
2024-03-2,1,0,1198,2351,1200,690,10800,16436,5636,1662
2024-03-2,1,0,2169,831,2389,1786,10800,15666,4866,981
2024-03-2,1,0,500,1085,1846,1232,10888,17677,6789,1355
2024-03-2,1,0,1250,726,2013,1188,10986,11854,868,892
2024-03-2,1,0,713,2016,282,1127,11041,13009,1968,988
2024-03-2,1,0,1472,1042,811,209,11343,18055,6712,1064
2024-03-2,1,0,2284,1275,339,1937,11384,17454,6070,2055
2024-03-2,1,0,990,1040,204,2009,11659,12368,709,1248
2024-03-2,1,0,975,359,1026,2160,11799,18249,6450,1802
2024-03-2,1,0,1916,1717,103,743,11965,18107,6142,2059
2024-03-2,1,0,20,1936,1443,834,11970,15578,3608,1800
2024-03-2,1,0,1336,2397,1550,2066,12119,16914,4795,395
2024-03-2,1,0,61,2351,323,1275,13133,13330,197,1108
2024-03-2,1,0,2038,1400,1306,2046,13231,15946,2715,977
2024-03-2,1,0,591,1151,578,84,13606,18055,4449,1068
2024-03-2,1,0,1664,2076,931,339,13687,14707,1020,1886
2024-03-2,1,0,39,395,2113,1823,13718,15374,1656,2519
2024-03-2,1,0,2494,1802,1885,1142,13945,16655,2710,899
2024-03-2,1,0,1704,386,2049,152,14174,17717,3543,417
2024-03-2,1,0,1992,941,1638,433,14182,18206,4024,620
2024-03-2,1,0,636,58,1491,1705,14400,21600,7200,1856
2024-03-2,1,0,467,2098,307,1745,14400,17505,3105,388
2024-03-2,1,0,2129,706,525,251,14407,16171,1764,1668
2024-03-2,1,0,1730,1963,1393,2054,14840,20815,5975,350
2024-03-2,1,0,408,272,654,1520,14930,18856,3926,1273
2024-03-2,1,0,466,1194,2447,1478,15093,17817,2724,2002
2024-03-2,1,0,856,2,997,2094,15094,16891,1797,2097
2024-03-2,1,0,1052,357,1790,652,15105,21935,6830,795
2024-03-2,1,0,175,1107,1733,1727,15674,20965,5291,1677
2024-03-2,1,0,561,1343,1187,61,15724,20722,4998,1427
2024-03-2,1,0,2316,2041,726,2305,15995,20058,4063,1612
2024-03-2,1,0,751,1020,2049,507,16102,16646,544,1396
2024-03-2,1,0,193,1364,1917,1994,16382,22240,5858,1836
2024-03-2,1,0,558,2000,1398,1958,16603,23555,6952,842
2024-03-2,1,0,1839,2375,200,1572,17147,19279,2132,1826
2024-03-2,1,0,353,882,767,2245,17348,23151,5803,1425
2024-03-2,1,0,2323,1428,2239,1011,17356,17902,546,426
2024-03-2,1,0,1819,1117,2352,2156,17381,19518,2137,1168
2024-03-2,1,0,2081,1746,2013,1504,17678,23366,5688,252
2024-03-2,1,0,1881,751,709,990,17804,23762,5958,1197
2024-03-2,1,0,2045,510,1961,1689,18000,19082,1082,1182
2024-03-2,1,0,781,430,1690,1070,18000,22639,4639,1112
2024-03-2,1,0,1347,1432,176,2466,18139,19093,954,1563
2024-03-2,1,0,1167,1044,1196,1104,18192,18273,81,67
2024-03-2,1,0,1328,1930,189,170,18223,21535,3312,2097
2024-03-2,1,0,1097,1115,196,581,18339,23991,5652,1048
2024-03-2,1,0,1627,2170,1350,1976,19329,25233,5904,339
2024-03-2,1,0,1712,1985,1806,636,19444,24019,4575,1353
2024-03-2,1,0,99,1839,317,826,19511,21705,2194,1037
2024-03-2,1,0,2323,2335,1225,1507,19545,26065,6520,1376
2024-03-2,1,0,1687,1319,1030,226,19552,26482,6930,1276
2024-03-2,1,0,523,44,1875,2108,19682,20079,397,2468
2024-03-2,1,0,332,2150,2401,684,19789,24973,5184,2536
2024-03-2,1,0,520,773,2068,207,20106,20367,261,1649
2024-03-2,1,0,1435,1871,276,1234,20191,20191,0,1323
2024-03-2,1,0,982,996,1468,2128,20240,20278,38,1232
2024-03-2,1,0,655,457,2073,2350,21255,28405,7150,2366
2024-03-2,1,0,1761,2339,843,988,21514,25860,4346,1634
2024-03-2,1,0,890,1727,2240,518,21524,26789,5265,1813
2024-03-2,1,0,2464,489,509,2312,21586,27782,6196,2674
2024-03-2,1,0,2077,877,696,1375,21600,28767,7167,1469
